time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh,L1 max W,L2 max W,L3 max W
2024-01-05 01:45,4950.575,3527.049,356.368,751.150,95,66,27
2024-01-05 02:00,4950.620,3527.049,356.368,751.150,116,67,27
2024-01-05 02:15,4950.670,3527.049,356.368,751.150,98,67,26
2024-01-05 02:30,4950.712,3527.049,356.368,751.150,99,67,26
2024-01-05 02:45,4950.757,3527.049,356.368,751.150,96,67,27
2024-01-05 03:00,4950.800,3527.049,356.368,751.150,114,67,26
2024-01-05 03:15,4950.847,3527.049,356.368,751.150,114,67,26
2024-01-05 03:30,4950.895,3527.049,356.368,751.150,96,66,26
2024-01-05 03:45,4950.939,3527.049,356.368,751.150,96,67,27
2024-01-05 04:00,4950.983,3527.049,356.368,751.150,97,67,26
2024-01-05 04:15,4951.024,3527.049,356.368,751.150,112,67,26
2024-01-05 04:30,4951.073,3527.049,356.368,751.150,103,67,26
2024-01-05 04:45,4951.117,3527.049,356.368,751.150,113,67,27
2024-01-05 05:00,4951.167,3527.049,356.368,751.150,76,67,27
2024-01-05 05:15,4951.205,3527.049,356.368,751.150,96,67,26
2024-01-05 05:30,4951.253,3527.049,356.368,751.150,61,67,26
2024-01-05 05:45,4951.290,3527.049,356.368,751.150,113,66,26
2024-01-05 06:00,4951.342,3527.049,356.368,751.150,82,67,26
2024-01-05 06:15,4951.384,3527.049,356.368,751.150,113,67,26
2024-01-05 06:30,4951.435,3527.049,356.368,751.150,81,67,26
2024-01-05 06:45,4951.473,3527.049,356.368,751.150,97,67,26
2024-01-05 07:00,4951.520,3527.049,356.368,751.150,95,67,26
2024-01-05 07:15,4951.521,3527.089,356.368,751.150,113,67,26
2024-01-05 07:30,4951.521,3527.138,356.368,751.150,113,66,26
2024-01-05 07:45,4951.521,3527.183,356.368,751.150,97,67,26
2024-01-05 08:00,4951.521,3527.229,356.368,751.150,96,67,27
2024-01-05 08:15,4951.521,3527.270,356.368,751.150,97,67,26
2024-01-05 08:30,4951.521,3527.314,356.368,751.150,96,67,26
2024-01-05 08:45,4951.521,3527.357,356.368,751.150,101,67,26
2024-01-05 09:00,4951.521,3527.400,356.368,751.150,111,67,26
2024-01-05 09:15,4951.521,3527.448,356.368,751.150,100,84,29
2024-01-05 09:30,4951.521,3527.497,356.368,751.150,113,107,46
2024-01-05 09:45,4951.521,3527.556,356.368,751.150,88,100,45
2024-01-05 10:00,4951.521,3527.614,356.368,751.150,114,110,47
2024-01-05 10:15,4951.521,3527.678,356.368,751.150,78,205,40
2024-01-05 10:30,4951.521,3527.740,356.368,751.150,114,201,35
2024-01-05 10:45,4951.521,3527.824,356.368,751.150,89,182,2
2024-01-05 11:00,4951.521,3527.888,356.368,751.150,115,188,1
2024-01-05 11:15,4951.521,3527.962,356.368,751.150,103,190,-32
2024-01-05 11:30,4951.521,3528.010,356.368,751.150,115,187,12
2024-01-05 11:45,4951.521,3528.078,356.368,751.150,101,201,23
2024-01-05 12:00,4951.521,3528.148,356.368,751.150,96,190,29
2024-01-05 12:15,4951.521,3528.224,356.368,751.150,95,191,29
2024-01-05 12:30,4951.521,3528.294,356.368,751.150,96,187,21
2024-01-05 12:45,4951.521,3528.349,356.368,751.150,96,108,-45
2024-01-05 13:00,4951.521,3528.373,356.368,751.150,97,108,22
2024-01-05 13:15,4951.521,3528.422,356.368,751.150,97,83,8
2024-01-05 13:30,4951.521,3528.455,356.368,751.150,92,42,-12
2024-01-05 13:45,4951.521,3528.481,356.368,751.150,96,42,-7
2024-01-05 14:00,4951.521,3528.510,356.368,751.150,95,42,-2
2024-01-05 14:15,4951.521,3528.533,356.368,751.150,116,42,-38
2024-01-05 14:30,4951.521,3528.556,356.368,751.150,77,42,-45
2024-01-05 14:45,4951.521,3528.574,356.368,751.150,96,42,-20
2024-01-05 15:00,4951.521,3528.601,356.368,751.150,64,42,-41
2024-01-05 15:15,4951.521,3528.609,356.368,751.150,96,42,-4
2024-01-05 15:30,4951.521,3528.634,356.368,751.150,79,42,11
2024-01-05 15:45,4951.521,3528.665,356.368,751.150,113,42,19
2024-01-05 16:00,4951.521,3528.706,356.368,751.150,104,42,28
2024-01-05 16:15,4951.521,3528.744,356.368,751.150,97,42,29
2024-01-05 16:30,4951.521,3528.782,356.368,751.150,96,42,28
2024-01-05 16:45,4951.521,3528.819,356.368,751.150,96,42,29
2024-01-05 17:00,4951.521,3528.856,356.368,751.150,103,42,29
2024-01-05 17:15,4951.521,3528.897,356.368,751.150,113,42,28
2024-01-05 17:30,4951.521,3528.938,356.368,751.150,113,42,28
2024-01-05 17:45,4951.521,3528.979,356.368,751.150,96,42,29
2024-01-05 18:00,4951.521,3529.014,356.368,751.150,96,42,28
2024-01-05 18:15,4951.521,3529.054,356.368,751.150,94,42,28
2024-01-05 18:30,4951.521,3529.088,356.368,751.150,112,42,28
2024-01-05 18:45,4951.521,3529.133,356.368,751.150,97,42,29
2024-01-05 19:00,4951.521,3529.170,356.368,751.150,113,42,28
2024-01-05 19:15,4951.521,3529.213,356.368,751.150,65,42,28
2024-01-05 19:30,4951.521,3529.246,356.368,751.150,96,42,28
2024-01-05 19:45,4951.521,3529.288,356.368,751.150,75,42,28
2024-01-05 20:00,4951.521,3529.321,356.368,751.150,113,42,29
2024-01-05 20:15,4951.521,3529.368,356.368,751.150,92,42,28
2024-01-05 20:30,4951.521,3529.405,356.368,751.150,96,54,28
2024-01-05 20:45,4951.521,3529.448,356.368,751.150,86,48,29
2024-01-05 21:00,4951.521,3529.483,356.368,751.150,97,81,47
2024-01-05 21:15,4951.570,3529.485,356.368,751.150,104,42,33
2024-01-05 21:30,4951.608,3529.485,356.368,751.150,112,42,28
2024-01-05 21:45,4951.652,3529.485,356.368,751.150,113,42,29
2024-01-05 22:00,4951.690,3529.485,356.368,751.150,96,42,28
2024-01-05 22:15,4951.728,3529.485,356.368,751.150,95,42,28
2024-01-05 22:30,4951.765,3529.485,356.368,751.150,104,42,28
2024-01-05 22:45,4951.803,3529.485,356.368,751.150,113,42,29
2024-01-05 23:00,4951.844,3529.485,356.368,751.150,105,42,28
2024-01-05 23:15,4951.885,3529.485,356.368,751.150,110,42,28
2024-01-05 23:30,4951.924,3529.485,356.368,751.150,79,42,28
2024-01-05 23:45,4951.959,3529.485,356.368,751.150,97,42,29
2024-01-06 00:00,4951.999,3529.485,356.368,751.150,81,42,277
2024-01-06 00:15,4952.058,3529.485,356.368,751.150,114,42,50
2024-01-06 00:30,4952.106,3529.485,356.368,751.150,336,42,1771
2024-01-06 00:45,4952.445,3529.485,356.368,751.150,320,42,1951
2024-01-06 01:00,4952.772,3529.485,356.368,751.150,103,42,52
2024-01-06 01:15,4952.821,3529.485,356.368,751.150,101,42,59
2024-01-06 01:30,4952.869,3529.485,356.368,751.150,114,42,68
2024-01-06 01:45,4952.925,3529.485,356.368,751.150,114,42,71
2024-01-06 02:00,4952.975,3529.485,356.368,751.150,115,42,1407
2024-01-06 02:15,4953.229,3529.485,356.368,751.150,88,42,51
2024-01-06 02:30,4953.268,3529.485,356.368,751.150,98,42,33
2024-01-06 02:45,4953.312,3529.485,356.368,751.150,72,46,30
2024-01-06 03:00,4953.346,3529.485,356.368,751.150,115,42,29
2024-01-06 03:15,4953.393,3529.485,356.368,751.150,99,42,29
2024-01-06 03:30,4953.431,3529.485,356.368,751.150,102,42,28
2024-01-06 03:45,4953.474,3529.485,356.368,751.150,92,42,29
2024-01-06 04:00,4953.508,3529.485,356.368,751.150,99,42,28
2024-01-06 04:15,4953.549,3529.485,356.368,751.150,97,42,26
2024-01-06 04:30,4953.586,3529.485,356.368,751.150,113,42,26
2024-01-06 04:45,4953.629,3529.485,356.368,751.150,113,42,27
2024-01-06 05:00,4953.668,3529.485,356.368,751.150,96,42,27
2024-01-06 05:15,4953.706,3529.485,356.368,751.150,96,42,26
2024-01-06 05:30,4953.742,3529.485,356.368,751.150,97,42,26
2024-01-06 05:45,4953.779,3529.485,356.368,751.150,112,42,27
2024-01-06 06:00,4953.820,3529.485,356.368,751.150,110,42,26
2024-01-06 06:15,4953.860,3529.485,356.368,751.150,113,42,26
2024-01-06 06:30,4953.900,3529.485,356.368,751.150,84,42,26
2024-01-06 06:45,4953.935,3529.485,356.368,751.150,96,42,27
2024-01-06 07:00,4953.974,3529.485,356.368,751.150,74,42,26
2024-01-06 07:15,4954.008,3529.485,356.368,751.150,96,42,26
2024-01-06 07:30,4954.048,3529.485,356.368,751.150,74,42,26
2024-01-06 07:45,4954.082,3529.485,356.368,751.150,113,42,27
2024-01-06 08:00,4954.126,3529.485,356.368,751.150,86,42,26
2024-01-06 08:15,4954.164,3529.485,356.368,751.150,113,42,26
2024-01-06 08:30,4954.208,3529.485,356.368,751.150,95,42,26
2024-01-06 08:45,4954.246,3529.485,356.368,751.150,114,42,27
2024-01-06 09:00,4954.289,3529.485,356.368,751.150,105,42,26
2024-01-06 09:15,4954.328,3529.485,356.368,751.150,115,42,26
2024-01-06 09:30,4954.370,3529.485,356.368,751.150,114,42,25
2024-01-06 09:45,4954.409,3529.485,356.368,751.150,114,42,23
2024-01-06 10:00,4954.448,3529.485,356.368,751.150,113,42,23
2024-01-06 10:15,4954.482,3529.485,356.368,751.150,97,42,19
2024-01-06 10:30,4954.513,3529.485,356.368,751.150,96,42,-30
2024-01-06 10:45,4954.532,3529.485,356.368,751.150,97,42,-99
2024-01-06 11:00,4954.535,3529.485,356.372,751.150,96,42,8
2024-01-06 11:15,4954.548,3529.485,356.375,751.150,92,42,24
2024-01-06 11:30,4954.578,3529.485,356.375,751.150,96,42,-13
2024-01-06 11:45,4954.596,3529.485,356.375,751.150,81,42,6
2024-01-06 12:00,4954.620,3529.485,356.375,751.150,96,42,-26
2024-01-06 12:15,4954.645,3529.485,356.375,751.150,71,42,1
2024-01-06 12:30,4954.668,3529.485,356.375,751.150,97,42,-50
2024-01-06 12:45,4954.687,3529.485,356.375,751.150,74,42,-53
2024-01-06 13:00,4954.693,3529.485,356.375,751.150,113,42,-13
2024-01-06 13:15,4954.726,3529.485,356.375,751.150,83,42,-98
2024-01-06 13:30,4954.728,3529.485,356.376,751.150,96,42,-31
2024-01-06 13:45,4954.750,3529.485,356.377,751.150,76,42,6
2024-01-06 14:00,4954.773,3529.485,356.377,751.150,97,42,-32
2024-01-06 14:15,4954.788,3529.485,356.377,751.150,87,42,6
2024-01-06 14:30,4954.811,3529.485,356.377,751.150,114,42,23
2024-01-06 14:45,4954.852,3529.485,356.377,751.150,112,42,-21
2024-01-06 15:00,4954.874,3529.485,356.377,751.150,97,42,2
2024-01-06 15:15,4954.906,3529.485,356.377,751.150,96,42,22
2024-01-06 15:30,4954.939,3529.485,356.377,751.150,97,42,10
2024-01-06 15:45,4954.972,3529.485,356.377,751.150,96,42,14
2024-01-06 16:00,4955.004,3529.485,356.377,751.150,113,42,22
2024-01-06 16:15,4955.044,3529.485,356.377,751.150,112,42,27
2024-01-06 16:30,4955.085,3529.485,356.377,751.150,93,42,27
2024-01-06 16:45,4955.122,3529.485,356.377,751.150,96,42,27
2024-01-06 17:00,4955.159,3529.485,356.377,751.150,84,42,27
2024-01-06 17:15,4955.195,3529.485,356.377,751.150,96,42,27
2024-01-06 17:30,4955.233,3529.485,356.377,751.150,92,42,26
2024-01-06 17:45,4955.272,3529.485,356.377,751.150,113,42,27
2024-01-06 18:00,4955.315,3529.485,356.377,751.150,75,62,49
2024-01-06 18:15,4955.356,3529.485,356.377,751.150,97,52,47
2024-01-06 18:30,4955.400,3529.485,356.377,751.150,61,52,47
2024-01-06 18:45,4955.437,3529.485,356.377,751.150,111,52,47
2024-01-06 19:00,4955.483,3529.485,356.377,751.150,86,52,46
2024-01-06 19:15,4955.525,3529.485,356.377,751.150,113,52,46
2024-01-06 19:30,4955.573,3529.485,356.377,751.150,87,52,46
2024-01-06 19:45,4955.613,3529.485,356.377,751.150,97,52,48
2024-01-06 20:00,4955.655,3529.485,356.377,751.150,87,52,47
2024-01-06 20:15,4955.695,3529.485,356.377,751.150,111,52,51
2024-01-06 20:30,4955.739,3529.485,356.377,751.150,112,52,47
2024-01-06 20:45,4955.784,3529.485,356.377,751.150,113,52,51
2024-01-06 21:00,4955.829,3529.485,356.377,751.150,102,51,46
2024-01-06 21:15,4955.871,3529.485,356.377,751.150,96,55,46
2024-01-06 21:30,4955.911,3529.485,356.377,751.150,96,56,46
2024-01-06 21:45,4955.953,3529.485,356.377,751.150,112,55,46
2024-01-06 22:00,4955.994,3529.485,356.377,751.150,112,55,46
2024-01-06 22:15,4956.042,3529.485,356.377,751.150,105,49,50
2024-01-06 22:30,4956.084,3529.485,356.377,751.150,96,49,50
2024-01-06 22:45,4956.128,3529.485,356.377,751.150,81,48,50
2024-01-06 23:00,4956.165,3529.485,356.377,751.150,96,49,50
2024-01-06 23:15,4956.210,3529.485,356.377,751.150,86,48,50
2024-01-06 23:30,4956.250,3529.485,356.377,751.150,113,48,50
2024-01-06 23:45,4956.300,3529.485,356.377,751.150,78,48,51
2024-01-07 00:00,4956.338,3529.485,356.377,751.150,96,48,51
2024-01-07 00:15,4956.386,3529.485,356.377,751.150,61,48,51
2024-01-07 00:30,4956.421,3529.485,356.377,751.150,96,47,51
2024-01-07 00:45,4956.468,3529.485,356.377,751.150,82,48,51
2024-01-07 01:00,4956.508,3529.485,356.377,751.150,113,48,54
2024-01-07 01:15,4956.558,3529.485,356.377,751.150,98,48,54
2024-01-07 01:30,4956.597,3529.485,356.377,751.150,97,48,54
2024-01-07 01:45,4956.642,3529.485,356.377,751.150,91,49,55
2024-01-07 02:00,4956.680,3529.485,356.377,751.150,104,48,54
2024-01-07 02:15,4956.726,3529.485,356.377,751.150,112,49,54
2024-01-07 02:30,4956.768,3529.485,356.377,751.150,115,49,54
2024-01-07 02:45,4956.817,3529.485,356.377,751.150,113,50,54
2024-01-07 03:00,4956.858,3529.485,356.377,751.150,98,49,54
2024-01-07 03:15,4956.901,3529.485,356.377,751.150,97,48,50
2024-01-07 03:30,4956.941,3529.485,356.377,751.150,112,48,51
2024-01-07 03:45,4956.984,3529.485,356.377,751.150,113,48,51
2024-01-07 04:00,4957.029,3529.485,356.377,751.150,108,52,51
2024-01-07 04:15,4957.074,3529.485,356.377,751.150,96,52,51
2024-01-07 04:30,4957.115,3529.485,356.377,751.150,83,51,49
2024-01-07 04:45,4957.154,3529.485,356.377,751.150,97,52,52
2024-01-07 05:00,4957.196,3529.485,356.377,751.150,86,46,44
2024-01-07 05:15,4957.238,3529.485,356.377,751.150,113,46,47
2024-01-07 05:30,4957.284,3529.485,356.377,751.150,77,46,47
2024-01-07 05:45,4957.325,3529.485,356.377,751.150,96,47,43
2024-01-07 06:00,4957.368,3529.485,356.377,751.150,65,47,42
2024-01-07 06:15,4957.402,3529.485,356.377,751.150,96,41,26
2024-01-07 06:30,4957.442,3529.485,356.377,751.150,88,41,26
2024-01-07 06:45,4957.479,3529.485,356.377,751.150,112,42,27
2024-01-07 07:00,4957.522,3529.485,356.377,751.150,99,42,26
2024-01-07 07:15,4957.558,3529.485,356.377,751.150,96,42,26
2024-01-07 07:30,4957.596,3529.485,356.377,751.150,91,42,26
2024-01-07 07:45,4957.631,3529.485,356.377,751.150,95,42,27
2024-01-07 08:00,4957.668,3529.485,356.377,751.150,96,42,27
2024-01-07 08:15,4957.704,3529.485,356.377,751.150,112,42,26
2024-01-07 08:30,4957.743,3529.485,356.377,751.150,112,42,26
2024-01-07 08:45,4957.784,3529.485,356.377,751.150,114,42,27
2024-01-07 09:00,4957.823,3529.485,356.377,751.150,113,42,26
2024-01-07 09:15,4957.865,3529.485,356.377,751.150,113,42,26
2024-01-07 09:30,4957.904,3529.485,356.377,751.150,113,41,27
2024-01-07 09:45,4957.946,3529.485,356.377,751.150,109,42,10
2024-01-07 10:00,4957.976,3529.485,356.377,751.150,113,42,-29
2024-01-07 10:15,4958.005,3529.485,356.377,751.150,99,41,8
2024-01-07 10:30,4958.035,3529.485,356.377,751.150,114,41,-3
2024-01-07 10:45,4958.064,3529.485,356.377,751.150,75,51,-95
2024-01-07 11:00,4958.068,3529.485,356.377,751.150,97,59,-69
2024-01-07 11:15,4958.082,3529.485,356.378,751.150,61,51,-84
2024-01-07 11:30,4958.085,3529.485,356.381,751.150,97,52,-130
2024-01-07 11:45,4958.088,3529.485,356.386,751.150,61,52,3
2024-01-07 12:00,4958.101,3529.485,356.389,751.150,96,52,-7
2024-01-07 12:15,4958.118,3529.485,356.391,751.150,70,51,-75
2024-01-07 12:30,4958.121,3529.485,356.398,751.150,95,50,-118
2024-01-07 12:45,4958.125,3529.485,356.400,751.150,81,41,-118
2024-01-07 13:00,4958.126,3529.485,356.404,751.150,96,84,-102
2024-01-07 13:15,4958.136,3529.485,356.405,751.150,91,86,-51
2024-01-07 13:30,4958.151,3529.485,356.405,751.150,112,86,-14
2024-01-07 13:45,4958.192,3529.485,356.405,751.150,112,85,-22
2024-01-07 14:00,4958.222,3529.485,356.405,751.150,96,86,-12
2024-01-07 14:15,4958.254,3529.485,356.405,751.150,96,86,-8
2024-01-07 14:30,4958.282,3529.485,356.405,751.150,114,89,167
2024-01-07 14:45,4958.355,3529.485,356.405,751.150,113,85,209
2024-01-07 15:00,4958.436,3529.485,356.405,751.150,112,85,305
2024-01-07 15:15,4958.551,3529.485,356.405,751.150,96,85,226
2024-01-07 15:30,4958.640,3529.485,356.405,751.150,87,85,274
2024-01-07 15:45,4958.740,3529.485,356.405,751.150,96,86,215
2024-01-07 16:00,4958.836,3529.485,356.405,751.150,96,85,276
2024-01-07 16:15,4958.941,3529.485,356.405,751.150,113,93,223
2024-01-07 16:30,4959.037,3529.485,356.405,751.150,73,87,212
2024-01-07 16:45,4959.129,3529.485,356.405,751.150,97,86,247
2024-01-07 17:00,4959.228,3529.485,356.405,751.150,61,112,254
2024-01-07 17:15,4959.332,3529.485,356.405,751.150,113,124,258
2024-01-07 17:30,4959.443,3529.485,356.405,751.150,87,85,226
2024-01-07 17:45,4959.539,3529.485,356.405,751.150,110,86,261
2024-01-07 18:00,4959.641,3529.485,356.405,751.150,79,86,271
2024-01-07 18:15,4959.744,3529.485,356.405,751.150,97,85,228
2024-01-07 18:30,4959.825,3529.485,356.405,751.150,92,123,77
2024-01-07 18:45,4959.894,3529.485,356.405,751.150,114,90,77
2024-01-07 19:00,4959.959,3529.485,356.405,751.150,109,89,77
2024-01-07 19:15,4960.022,3529.485,356.405,751.150,98,88,77
2024-01-07 19:30,4960.080,3529.485,356.405,751.150,96,89,77
2024-01-07 19:45,4960.139,3529.485,356.405,751.150,112,88,77
2024-01-07 20:00,4960.198,3529.485,356.405,751.150,780,120,140
2024-01-07 20:15,4960.340,3529.485,356.405,751.150,1001,123,138
2024-01-07 20:30,4960.598,3529.485,356.405,751.150,109,120,183
2024-01-07 20:45,4960.691,3529.485,356.405,751.150,97,81,184
2024-01-07 21:00,4960.771,3529.485,356.405,751.150,97,81,171
2024-01-07 21:15,4960.846,3529.485,356.405,751.150,108,147,77
2024-01-07 21:30,4960.913,3529.485,356.405,751.150,113,154,65
2024-01-07 21:45,4960.992,3529.485,356.405,751.150,79,213,74
2024-01-07 22:00,4961.071,3529.485,356.405,751.150,96,186,26
2024-01-07 22:15,4961.145,3529.485,356.405,751.150,69,190,26
2024-01-07 22:30,4961.216,3529.485,356.405,751.150,114,186,26
2024-01-07 22:45,4961.294,3529.485,356.405,751.150,78,189,26
2024-01-07 23:00,4961.367,3529.485,356.405,751.150,114,184,26
2024-01-07 23:15,4961.447,3529.485,356.405,751.150,78,192,26
2024-01-07 23:30,4961.518,3529.485,356.405,751.150,96,188,26
2024-01-07 23:45,4961.592,3529.485,356.405,751.150,78,186,26
2024-01-08 00:00,4961.662,3529.485,356.405,751.150,113,190,26
2024-01-08 00:15,4961.739,3529.485,356.405,751.150,104,193,26
2024-01-08 00:30,4961.814,3529.485,356.405,751.150,114,187,26
2024-01-08 00:45,4961.892,3529.485,356.405,751.150,95,190,26
2024-01-08 01:00,4961.964,3529.485,356.405,751.150,96,184,26
2024-01-08 01:15,4962.034,3529.485,356.405,751.150,96,86,27
2024-01-08 01:30,4962.083,3529.485,356.405,751.150,113,66,26
2024-01-08 01:45,4962.129,3529.485,356.405,751.150,112,66,26
2024-01-08 02:00,4962.177,3529.485,356.405,751.150,97,66,27
2024-01-08 02:15,4962.219,3529.485,356.405,751.150,97,66,26
2024-01-08 02:30,4962.264,3529.485,356.405,751.150,97,66,26
2024-01-08 02:45,4962.304,3529.485,356.405,751.150,96,66,28
2024-01-08 03:00,4962.350,3529.485,356.405,751.150,103,66,27
2024-01-08 03:15,4962.393,3529.485,356.405,751.150,114,66,26
2024-01-08 03:30,4962.443,3529.485,356.405,751.150,95,66,26
2024-01-08 03:45,4962.486,3529.485,356.405,751.150,116,66,26
2024-01-08 04:00,4962.538,3529.485,356.405,751.150,80,66,26
2024-01-08 04:15,4962.581,3529.485,356.405,751.150,115,66,26
2024-01-08 04:30,4962.633,3529.485,356.405,751.150,78,66,26
2024-01-08 04:45,4962.675,3529.485,356.405,751.150,114,66,26
2024-01-08 05:00,4962.727,3529.485,356.405,751.150,88,66,27
2024-01-08 05:15,4962.769,3529.485,356.405,751.150,114,66,26
2024-01-08 05:30,4962.820,3529.485,356.405,751.150,104,66,26
2024-01-08 05:45,4962.863,3529.485,356.405,751.150,114,66,26
2024-01-08 06:00,4962.914,3529.485,356.405,751.150,108,66,26
2024-01-08 06:15,4962.954,3529.485,356.405,751.150,96,66,26
2024-01-08 06:30,4962.999,3529.485,356.405,751.150,96,66,26
2024-01-08 06:45,4963.040,3529.485,356.405,751.150,97,66,26
2024-01-08 07:00,4963.084,3529.485,356.405,751.150,96,66,26
2024-01-08 07:15,4963.085,3529.525,356.405,751.150,97,67,26
2024-01-08 07:30,4963.085,3529.569,356.405,751.150,96,67,26
2024-01-08 07:45,4963.085,3529.611,356.405,751.150,97,67,26
2024-01-08 08:00,4963.085,3529.653,356.405,751.150,96,79,27
2024-01-08 08:15,4963.085,3529.699,356.405,751.150,103,261,65
2024-01-08 08:30,4963.085,3529.785,356.405,751.150,112,218,58
2024-01-08 08:45,4963.085,3529.876,356.405,751.150,95,206,58
2024-01-08 09:00,4963.085,3529.963,356.405,751.150,105,209,170
2024-01-08 09:15,4963.085,3530.072,356.405,751.150,69,212,259
2024-01-08 09:30,4963.085,3530.201,356.405,751.150,96,209,260
2024-01-08 09:45,4963.085,3530.333,356.405,751.150,61,210,207
2024-01-08 10:00,4963.085,3530.441,356.405,751.150,111,209,122
2024-01-08 10:15,4963.085,3530.540,356.405,751.150,86,219,123
2024-01-08 10:30,4963.085,3530.638,356.405,751.150,113,221,80
2024-01-08 10:45,4963.085,3530.731,356.405,751.150,85,205,62
2024-01-08 11:00,4963.085,3530.811,356.405,751.150,98,209,49
2024-01-08 11:15,4963.085,3530.890,356.405,751.150,89,207,86
2024-01-08 11:30,4963.085,3530.978,356.405,751.150,112,207,57
2024-01-08 11:45,4963.085,3531.055,356.405,751.150,113,205,22
2024-01-08 12:00,4963.085,3531.134,356.405,751.150,114,180,157
2024-01-08 12:15,4963.085,3531.223,356.405,751.150,100,164,182
2024-01-08 12:30,4963.085,3531.315,356.405,751.150,97,165,143
2024-01-08 12:45,4963.085,3531.406,356.405,751.150,96,213,133
2024-01-08 13:00,4963.085,3531.494,356.405,751.150,113,200,45
2024-01-08 13:15,4963.085,3531.567,356.405,751.150,113,208,104
2024-01-08 13:30,4963.085,3531.656,356.405,751.150,97,239,17
2024-01-08 13:45,4963.085,3531.718,356.405,751.150,97,201,6
2024-01-08 14:00,4963.085,3531.787,356.405,751.150,87,212,-7
2024-01-08 14:15,4963.085,3531.842,356.405,751.150,101,205,104
2024-01-08 14:30,4963.085,3531.930,356.405,751.150,87,207,130
2024-01-08 14:45,4963.085,3532.029,356.405,751.150,952,150,184
2024-01-08 15:00,4963.085,3532.208,356.405,751.150,78,184,176
2024-01-08 15:15,4963.085,3532.307,356.405,751.150,97,182,201
2024-01-08 15:30,4963.085,3532.427,356.405,751.150,71,207,176
2024-01-08 15:45,4963.085,3532.526,356.405,751.150,114,204,170
2024-01-08 16:00,4963.085,3532.644,356.405,751.150,98,210,202
2024-01-08 16:15,4963.085,3532.764,356.405,751.150,114,210,207
